time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,0.896703748829,-0.544177126707,16.220265045,6.07630945982,6.19110436275,0.0,1.32066593374,-1.35643461499,4.80748465915,-0.239378079499,-0.0175145998207,0.0,425.662081097937,423.7845272890155,427.730636837918,425.2893841732776
2.4000000000000017,0.977594959901,-0.629347887623,16.5088320577,6.06243035139,6.19016353256,0.0,1.37576386618,-1.48379387397,4.81096386212,-0.218766740068,-0.0122439747418,0.0,435.2948586654989,435.7358534689355,435.0251349229505,436.69296540419003
2.4600000000000017,1.06197228664,-0.722801685411,16.7993042229,6.04881959867,6.18969959339,0.0,1.43681043158,-1.63251384661,4.87069254277,-0.252370361418,3.47780203429e-05,0.0,454.7112286228199,455.6940614506249,455.9713110486506,453.2268929712412
2.520000000000002,1.14985125944,-0.825042627742,17.0915994383,6.03393225472,6.19022345525,0.0,1.49242057966,-1.77678982405,4.87195199657,-0.240765242981,0.0220756129093,0.0,436.91033810974295,438.7443356872444,436.98527389442364,437.8888519360444
2.580000000000002,1.24075976797,-0.935428679508,17.3808929166,6.01967431443,6.19127027569,0.0,1.53777284174,-1.90386290814,4.77114220894,-0.232016269132,0.00605038872535,0.0,403.5578897033657,402.1084763480845,403.9808563335816,404.70658451771806
2.640000000000002,1.33480607741,-1.05489008385,17.6686338591,6.00577123006,6.19153328431,0.0,1.59700624786,-2.07938856853,4.81938949244,-0.231129400971,0.000821623672965,0.0,453.57906314492504,453.15880646692733,455.3758211947081,455.39474921982884
2.700000000000002,1.43250308555,-1.18547029855,17.960298414,5.99182660954,6.19181427293,0.0,1.65945619473,-2.27449935571,4.90168912427,-0.2350982568,0.0114629474515,0.0,467.05194660282353,467.8812075588453,466.7639864022561,466.403101973
2.760000000000002,1.53393319409,-1.32804067198,18.256805379,5.97750087831,6.19224314735,0.0,1.72139685276,-2.47906983319,4.98074730944,-0.247317754924,-0.0032983579945,0.0,469.2459020439502,468.0983330043349,468.46281348748903,467.4575061736569
2.820000000000002,1.63884803733,-1.48244659121,18.5556596624,5.96292776242,6.19254122257,0.0,1.77569907074,-2.66899538732,4.9802867137,-0.235250492705,0.0177938777892,0.0,444.60598298160863,446.3310035884813,444.2794852980544,445.208874587134
2.880000000000002,1.7470769769,-1.64875701594,18.8551391583,5.94913682397,6.1937950861,0.0,1.8317467125,-2.87582487949,5.00144383511,-0.220804006608,0.0264766496151,0.0,453.8878660621044,454.58427384301194,453.1497026673843,454.2581424945766
2.940000000000002,1.85837313919,-1.82676276348,19.1530173221,5.93588949995,6.1948236316,0.0,1.87797367214,-3.05875191481,4.92742578977,-0.220758262418,-0.018039922374,0.0,425.9364335044282,422.1113670713381,423.39082268186183,423.3438274488234
3.000000000000002,1.97303953047,-2.01831409759,19.4528338822,5.9227425682,6.19375803201,0.0,1.94422940038,-3.32733446707,5.06472368758,-0.216022791512,-0.0172059624913,0.0,493.621170995468,493.6828236511786,493.7180061130946,494.02507612572833
3.0600000000000023,2.09156289263,-2.22573111665,19.7593351021,5.90948784631,6.19293622326,0.0,2.00653068726,-3.58756290362,5.15046240835,-0.233099137083,-0.00746878335563,0.0,480.32782917046086,481.0659616627386,482.9019157022784,481.567276177733
3.1200000000000023,2.21360876912,-2.4481278572,20.0685406711,5.8956850236,6.19243299423,0.0,2.0616266941,-3.82671530914,5.15525887791,-0.224561446718,-0.0102902633873,0.0,458.2729933077516,458.0487407317224,458.9895869399922,459.61599148219847
3.1800000000000024,2.33902695737,-2.68538841418,20.3785480561,5.88238544723,6.19166598232,0.0,2.11894845751,-4.08295317869,5.17701790895,-0.216418684567,-0.0183053112488,0.0,467.0350837024983,466.4095144657096,466.6911248718702,467.28026969640064
3.2400000000000024,2.46774408829,-2.93763214251,20.688223162,5.86947248097,6.19047511558,0.0,2.17165244849,-4.32612012933,5.14446827078,-0.212917367338,-0.0231261173678,0.0,452.59823730438995,452.21002131788447,450.79607056642953,451.03396301531666
3.3000000000000025,2.59943280086,-3.20379592835,20.9937914609,5.85693617539,6.18870949532,0.0,2.21805658589,-4.54696445413,5.04053210235,-0.201988770335,-0.0466291592618,0.0,429.7628095840309,427.76511152266744,428.93291612610227,429.81550233418864
3.3600000000000025,2.73407461526,-3.48402832799,21.2943715962,5.844729192,6.18629705051,0.0,2.27016348594,-4.79499028151,4.97785296766,-0.20653893864,-0.029743132161,0.0,444.5932033497475,445.97402074237675,445.3845379071612,444.97156301275544
3.4200000000000026,2.8720686866,-3.78019540272,21.5928506561,5.83222818507,6.1845848165,0.0,2.32969720472,-5.07807401369,4.97004068796,-0.21223626921,-0.0262287312439,0.0,466.8685799653823,467.14258729759973,465.8018435193595,465.31536936592954
3.4800000000000026,3.01325948188,-4.09181507996,21.887081269,5.81917271759,6.18299396657,0.0,2.37674669833,-5.3102151671,4.83700194984,-0.231308417775,-0.0270911483831,0.0,425.2985302166951,425.2244529458568,426.62459732421314,424.942872354057
3.5400000000000027,3.15756715531,-4.41879783478,22.1756452659,5.80591299049,6.18130776693,0.0,2.43356028723,-5.59011503326,4.78049262804,-0.205816866395,-0.0302083349451,0.0,454.3890172428825,454.1387999620272,454.20715960312606,456.19962836454033
3.6000000000000028,3.30480288465,-4.76053886083,22.4563045884,5.79345892681,6.18009655024,0.0,2.4743939792,-5.80227098718,4.57454723171,-0.211314882433,-0.0053114254066,0.0,400.84908010885346,403.10581181885027,403.0271440215903,402.482417861431
3.660000000000003,3.45462117033,-5.11576517092,22.7255701242,5.78058498576,6.17962365013,0.0,2.51954432562,-6.03959864658,4.40038677537,-0.222006920312,-0.0135939126227,0.0,416.01956111194954,415.29359894315104,416.13184395656873,415.14539814884785
3.720000000000003,3.60761450547,-5.48759361574,22.9881682614,5.76752291237,6.17877561411,0.0,2.5801800564,-6.3554927701,4.351271983,-0.210255186037,-0.0152364244424,0.0,462.4722656145577,462.34296202169224,463.60436823235943,464.48225657071066
3.780000000000003,3.76423936695,-5.87855283683,23.2475240757,5.75503829762,6.17785645033,0.0,2.64059987925,-6.67722963357,4.29230001186,-0.204048663003,-0.0154858522908,0.0,463.4515948799282,463.43209695095084,463.5091369172072,463.9561315406093
3.840000000000003,3.92392824711,-6.28633189665,23.4985222669,5.74317416912,6.17689893669,0.0,2.68240737851,-6.91640947464,4.07379446262,-0.187429415378,-0.0169210908755,0.0,407.5079026181569,407.3796143292072,407.0329896684373,408.47570832146664
3.900000000000003,4.08627986322,-6.70936392832,23.7374689514,5.73192821364,6.17616196973,0.0,2.72932406584,-7.18555183174,3.8902667538,-0.18743893387,-0.00432792815042,0.0,422.1803110798151,423.26592665917667,423.16578269164347,423.1289011875156
